nreqs,ctxlen,prefixlen,relay,Memory (GB),Lantency (us),KV mem (GB),Prefix KV mem (GB),cache_op,attn_usr,attn_sys,relay_fusion,others
16,128,256,false,0.169869312,144.19262064620852,0.163577952,0.0,22,122,0,0,0.1926206462085247
16,128,256,true,0.081788928,108.99232933297753,0.054526048,0.00681584,21,51,18,5,13.992329332977533
16,128,512,false,0.278921216,221.18063177913427,0.272629856,0.0,20,193,0,0,8.180631779134274
16,128,512,true,0.081788928,108.68502082303166,0.054526048,0.013631584,21,49,22,4,12.685020823031664
16,128,1024,false,0.497025024,406.8648093380034,0.490733664,0.0,22,371,0,0,13.864809338003397
16,128,1024,true,0.090177536,121.15596095100045,0.054526048,0.027263072,22,46,36,4,13.155960951000452
16,128,2048,false,0.93323264,745.7427307963371,0.92694128,0.0,21,719,0,0,5.742730796337128
16,128,2048,true,0.11534336,148.01990007981658,0.054526048,0.054526048,21,48,62,5,12.01990007981658
16,128,4096,false,1.805647872,1388.8625800609589,1.799356512,0.0,21,1412,0,0,-44.13741993904114
16,128,4096,true,0.169869312,178.59102925285697,0.054526048,0.109052,20,46,96,4,12.59102925285697
16,128,8192,false,3.571449856,2570.4177003353834,3.544186976,0.0,23,2570,0,0,-22.582299664616585
16,128,8192,true,0.278921216,251.83547055348757,0.054526048,0.218103904,20,46,171,4,10.835470553487568
16,128,16384,false,7.061110784,4992.840150371194,7.033847904,0.0,24,5074,0,0,-105.15984962880611
16,128,16384,true,0.497025024,408.529641572386,0.054526048,0.436207712,19,44,324,4,17.529641572386026
16,256,64,false,0.144703488,136.0238203778863,0.136314976,0.0,24,115,0,0,-2.9761796221137047
16,256,64,true,0.117440512,128.3998810686171,0.109052,0.001704032,20,85,13,4,6.3998810686171055
16,256,128,false,0.169869312,149.33843864127994,0.163577952,0.0,23,129,0,0,-2.661561358720064
16,256,128,true,0.13631488,140.9406610764563,0.109052,0.003407968,21,89,18,5,7.940661076456308
16,256,256,false,0.224395264,180.99908949807286,0.218103904,0.0,22,160,0,0,-1.0009105019271374
16,256,256,true,0.13631488,146.66208066046238,0.109052,0.00681584,21,91,17,5,12.66208066046238
16,256,512,false,0.333447168,273.25722156092525,0.327155808,0.0,24,255,0,0,-5.742778439074755
16,256,512,true,0.13631488,151.7158094793558,0.109052,0.013631584,22,91,22,5,11.715809479355812
16,256,1024,false,0.551550976,438.39657912030816,0.545259616,0.0,22,406,0,0,10.39657912030816
16,256,1024,true,0.144703488,153.48698012530804,0.109052,0.027263072,21,81,35,4,12.486980125308037
16,256,2048,false,0.987758592,745.6889911554754,0.981467232,0.0,21,716,0,0,8.688991155475378
16,256,2048,true,0.169869312,172.4839280359447,0.109052,0.054526048,21,80,58,4,9.4839280359447
16,256,4096,false,1.860173824,1409.2272194102407,1.853882464,0.0,22,1428,0,0,-40.77278058975935
16,256,4096,true,0.224395264,212.10931008681655,0.109052,0.109052,20,83,97,4,8.10931008681655
16,256,8192,false,3.625975808,2630.364859942347,3.598712928,0.0,23,2607,0,0,0.3648599423468113
16,256,8192,true,0.333447168,298.69905207306147,0.109052,0.218103904,21,84,178,5,10.699052073061466
16,256,16384,false,7.115636736,4994.4144184701145,7.088373856,0.0,21,5026,0,0,-52.58558152988553
16,256,16384,true,0.551550976,457.8822595067322,0.109052,0.436207712,21,85,335,5,11.882259506732225
32,128,64,false,0.169869312,164.407379925251,0.163577952,0.0,28,140,0,0,-3.592620074748993
32,128,64,true,0.117440512,145.74567088857293,0.109052,0.001704032,23,97,14,6,5.745670888572931
32,128,128,false,0.224395264,194.63485106825829,0.218103904,0.0,25,168,0,0,1.6348510682582855
32,128,128,true,0.13631488,143.23693932965398,0.109052,0.003407968,21,93,17,6,6.236939329653978
32,128,256,false,0.333447168,271.35453885421157,0.327155808,0.0,22,238,0,0,11.354538854211569
32,128,256,true,0.1572864,157.96514926478267,0.109052,0.00681584,25,96,19,6,11.965149264782667
32,128,512,false,0.551550976,446.9784419052303,0.545259616,0.0,25,416,0,0,5.978441905230284
32,128,512,true,0.1572864,165.25940969586372,0.109052,0.013631584,25,96,24,6,14.259409695863724
32,128,1024,false,0.987758592,738.5171693749726,0.981467232,0.0,23,702,0,0,13.517169374972582
32,128,1024,true,0.165675008,167.45801083743572,0.109052,0.027263072,25,89,40,6,7.458010837435722
32,128,2048,false,1.860173824,1446.5497201308608,1.853882464,0.0,26,1415,0,0,5.5497201308608055
32,128,2048,true,0.190840832,186.60579109564424,0.109052,0.054526048,22,89,66,6,3.6057910956442356
32,128,4096,false,3.605004288,2724.27513031289,3.598712928,0.0,25,2780,0,0,-80.72486968711019
32,128,4096,true,0.245366784,235.2463104762137,0.109052,0.109052,24,91,106,6,8.246310476213694
32,128,8192,false,7.115636736,5000.546278897673,7.088373856,0.0,27,5018,0,0,-44.45372110232711
32,128,8192,true,0.354418688,310.35682186484337,0.109052,0.218103904,24,90,188,6,2.3568218648433685
32,128,16384,false,14.088667136,9856.379830744117,14.067695712,0.0,21,9857,0,0,-21.6201692558825
